,Geneid,RI-BR1-21,RI-BR2-21,SI-BR1-21,SI-BR2-21
1905,gene:Minc3s01356g23084,0.0,0.0,0.0,0.0
1906,gene:Minc3s01053g20232,0.0,0.0,0.0,0.0
1907,gene:Minc3s01053g20233,0.0,0.0,0.0,0.0
1908,gene:Minc3s01053g20234,0.0,0.0,0.0,0.0
1909,gene:Minc3s01053g20235,0.0,0.0,0.0,0.0
1910,gene:Minc3s01053g20236,0.0,0.0,0.0,0.0
1911,gene:Minc3s01053g20237,0.0,0.0,0.0,0.0
1912,gene:Minc3s01053g20238,0.0,0.0,0.0,0.0
1913,gene:Minc3s01053g20239,0.0,0.0,0.0,0.0
1914,gene:Minc3s01053g20240,0.0,0.0,0.0,0.0
1915,gene:Minc3s10017g43715,0.0,0.0,0.0,0.0
1916,gene:Minc3s10017g43716,0.0,0.0,0.0,0.0
1917,gene:Minc3s10017g43717,0.0,0.0,0.0,0.0
1918,gene:Minc3s07654g41366,0.0,0.0,0.0,0.0
1919,gene:Minc3s03815g34888,0.0,0.0,0.0,0.0
1920,gene:Minc3s03815g34889,0.0,0.0,0.0,0.0
1921,gene:Minc3s04854g37143,0.0,0.0,0.0,0.0
1922,gene:Minc3s07770g41524,0.0,0.0,0.0,1.0
1923,gene:Minc3s04701g36832,0.0,0.0,0.0,0.0
1924,gene:Minc3s04701g36833,0.0,0.0,0.0,0.0
1925,gene:Minc3s04701g36834,0.0,0.0,0.0,0.0
1926,gene:Minc3s00520g13672,0.0,0.0,0.0,0.0
1927,gene:Minc3s00520g13673,0.0,0.0,0.0,0.0
1928,gene:Minc3s00520g13674,0.0,0.0,0.0,0.0
1929,gene:Minc3s00520g13675,0.0,0.0,0.0,0.0
1930,gene:Minc3s00520g13676,0.0,0.0,0.0,0.0
1931,gene:Minc3s00520g13677,0.0,1.0,0.0,3.0
1932,gene:Minc3s00520g13678,0.0,0.0,6.0,0.0
1933,gene:Minc3s00520g13679,0.0,3.0,0.0,0.0
1934,gene:Minc3s00520g13680,0.0,0.0,0.0,0.0
1935,gene:Minc3s00520g13681,0.0,0.0,0.0,0.0
1936,gene:Minc3s08111g41911,0.0,0.0,0.0,0.0
1937,gene:Minc3s01075g20473,0.0,0.0,0.0,0.0
1938,gene:Minc3s01075g20474,0.0,0.0,0.0,0.0
1939,gene:Minc3s01075g20475,0.0,0.0,0.0,0.0
1940,gene:Minc3s01075g20476,0.0,2.0,0.0,2.0
1941,gene:Minc3s01075g20477,0.0,0.0,0.0,0.0
1942,gene:Minc3s01075g20478,0.0,1.0,1.0,4.0
1943,gene:Minc3s01075g20479,0.0,4.0,2.0,20.0
1944,gene:Minc3s01075g20480,0.0,1.0,0.0,12.0
1945,gene:Minc3s01075g20481,0.0,0.0,0.0,0.0
1946,gene:Minc3s01075g20482,0.0,5.0,1.0,1.0
1947,gene:Minc3s01075g20483,0.0,0.0,0.0,0.0
1948,gene:Minc3s10180g43869,0.0,0.0,0.0,0.0
1949,gene:Minc3s11538g44964,0.0,0.0,0.0,0.0
1950,gene:Minc3s06842g40387,0.0,0.0,0.0,1.0
1951,gene:Minc3s03005g32399,0.0,0.0,0.0,0.0
1952,gene:Minc3s03893g35083,0.0,0.0,0.0,0.0
1953,gene:Minc3s03893g35084,0.0,0.0,0.0,0.0
1954,gene:Minc3s10574g44177,0.0,0.0,0.0,0.0
1955,gene:Minc3s05008g37425,0.0,0.0,0.0,3.0
1956,gene:Minc3s03181g33065,0.0,0.0,0.0,6.0
1957,gene:Minc3s03181g33066,0.0,0.0,0.0,2.0
1958,gene:Minc3s03181g33067,0.0,0.0,0.0,0.0
1959,gene:Minc3s03181g33068,0.0,0.0,0.0,0.0
1960,gene:Minc3s03181g33069,0.0,0.0,0.0,0.0
1961,gene:Minc3s03181g33070,0.0,0.0,0.0,0.0
1962,gene:Minc3s01115g20856,0.0,0.0,0.0,0.0
1963,gene:Minc3s01115g20857,0.0,0.0,0.0,6.0
1964,gene:Minc3s01115g20858,0.0,0.0,0.0,0.0
1965,gene:Minc3s01115g20859,0.0,0.0,0.0,0.0
1966,gene:Minc3s01115g20860,0.0,0.0,0.0,1.0
1967,gene:Minc3s01115g20861,0.0,0.0,0.0,0.0
1968,gene:Minc3s01115g20862,0.0,0.0,0.0,0.0
1969,gene:Minc3s03784g34801,0.0,0.0,0.0,0.0
1970,gene:Minc3s03784g34802,0.0,0.0,0.0,2.0
1971,gene:Minc3s03784g34803,0.0,0.0,0.0,0.0
1972,gene:Minc3s04122g35532,0.0,0.0,0.0,0.0
1973,gene:Minc3s04122g35533,0.0,0.0,1.0,1.0
1974,gene:Minc3s05597g38499,0.0,0.0,0.0,0.0
1975,gene:Minc3s06447g39827,0.0,0.0,0.0,0.0
1976,gene:Minc3s05702g38666,0.0,1.0,0.0,2.0
1977,gene:Minc3s05702g38667,0.0,0.0,0.0,0.0
1978,gene:Minc3s04348g36080,0.0,0.0,0.0,3.0
1979,gene:Minc3s12064g45337,2.0,1.0,1.0,1.0
1980,gene:Minc3s04111g35506,0.0,0.0,0.0,0.0
1981,gene:Minc3s04111g35505,0.0,0.0,0.0,0.0
1982,gene:Minc3s04111g35507,3.0,0.0,0.0,1.0
1983,gene:Minc3s04111g35508,0.0,0.0,0.0,3.0
1984,gene:Minc3s01522g24460,0.0,1.0,0.0,0.0
1985,gene:Minc3s01522g24461,1.0,0.0,5.0,0.0
1986,gene:Minc3s01522g24462,0.0,0.0,0.0,1.0
1987,gene:Minc3s01522g24463,0.0,0.0,0.0,3.0
1988,gene:Minc3s01522g24464,0.0,0.0,0.0,2.0
1989,gene:Minc3s01522g24465,0.0,0.0,0.0,0.0
1990,gene:Minc3s01522g24466,0.0,2.0,0.0,1.0
1991,gene:Minc3s06113g39348,0.0,0.0,0.0,0.0
1992,gene:Minc3s06113g39349,0.0,0.0,0.0,0.0
1993,gene:Minc3s06113g39350,0.0,0.0,0.0,0.0
1994,gene:Minc3s07914g41683,0.0,0.0,0.0,0.0
1995,gene:Minc3s07914g41684,0.0,0.0,0.0,0.0
1996,gene:Minc3s02146g28543,0.0,0.0,0.0,0.0
1997,gene:Minc3s02146g28544,0.0,0.0,0.0,0.0
1998,gene:Minc3s02146g28545,0.0,0.0,1.0,11.0
1999,gene:Minc3s02146g28546,0.0,0.0,0.0,0.0
2000,gene:Minc3s02146g28547,0.0,0.0,0.0,0.0
2001,gene:Minc3s00741g16739,0.0,0.0,0.0,2.0
2002,gene:Minc3s00741g16740,0.0,0.0,0.0,0.0
2003,gene:Minc3s00741g16741,0.0,0.0,0.0,1.0
2004,gene:Minc3s00741g16742,0.0,0.0,0.0,0.0
2005,gene:Minc3s00741g16743,0.0,0.0,1.0,0.0
2006,gene:Minc3s00741g16744,0.0,0.0,0.0,0.0
2007,gene:Minc3s00741g16745,0.0,0.0,1.0,1.0
2008,gene:Minc3s00741g16746,0.0,0.0,0.0,0.0
2009,gene:Minc3s00741g16747,0.0,0.0,0.0,0.0
2010,gene:Minc3s00741g16748,0.0,0.0,1.0,4.0
2011,gene:Minc3s00741g16749,0.0,0.0,0.0,0.0
2012,gene:Minc3s00741g16750,0.0,0.0,0.0,0.0
2013,gene:Minc3s05523g38365,0.0,0.0,0.0,2.0
2014,gene:Minc3s09351g43139,0.0,0.0,0.0,0.0
2015,gene:Minc3s00991g19641,0.0,0.0,0.0,0.0
2016,gene:Minc3s00991g19642,0.0,0.0,0.0,0.0
2017,gene:Minc3s00991g19643,0.0,0.0,0.0,1.0
2018,gene:Minc3s00991g19644,0.0,0.0,0.0,0.0
2019,gene:Minc3s00991g19645,0.0,2.0,0.0,0.0
2020,gene:Minc3s00991g19646,0.0,0.0,0.0,0.0
2021,gene:Minc3s00991g19647,0.0,0.0,0.0,0.0
2022,gene:Minc3s00991g19648,0.0,0.0,0.0,0.0
2023,gene:Minc3s00991g19649,0.0,0.0,0.0,0.0
2024,gene:Minc3s10606g44207,0.0,0.0,0.0,0.0
2025,gene:Minc3s03513g34065,0.0,0.0,0.0,0.0
2026,gene:Minc3s03513g34064,0.0,1.0,0.0,17.0
2027,gene:Minc3s03513g34066,0.0,1.0,1.0,9.0
2028,gene:Minc3s09382g43158,0.0,0.0,0.0,1.0
2029,gene:Minc3s11073g44599,0.0,0.0,0.0,0.0
2030,gene:Minc3s03072g32664,0.0,0.0,0.0,0.0
2031,gene:Minc3s03072g32665,0.0,0.0,0.0,2.0
2032,gene:Minc3s03072g32666,0.0,0.0,0.0,1.0
2033,gene:Minc3s09014g42840,0.0,0.0,0.0,0.0
2034,gene:Minc3s07170g40804,0.0,0.0,0.0,0.0
2035,gene:Minc3s02149g28554,0.0,0.0,0.0,0.0
2036,gene:Minc3s02149g28555,0.0,0.0,0.0,0.0
2037,gene:Minc3s02149g28556,0.0,0.0,0.0,0.0
2038,gene:Minc3s02149g28557,0.0,0.0,0.0,0.0
2039,gene:Minc3s02149g28558,0.0,0.0,0.0,0.0
2040,gene:Minc3s02149g28559,0.0,0.0,0.0,0.0
2041,gene:Minc3s02149g28560,0.0,0.0,0.0,0.0
2042,gene:Minc3s02149g28561,0.0,0.0,0.0,0.0
2043,gene:Minc3s02149g28562,0.0,0.0,0.0,0.0
2044,gene:Minc3s03935g35175,0.0,0.0,0.0,0.0
2045,gene:Minc3s11172g44689,0.0,0.0,0.0,0.0
2046,gene:Minc3s11172g44690,0.0,1.0,2.0,1.0
2047,gene:Minc3s10403g44051,0.0,0.0,0.0,0.0
2048,gene:Minc3s03366g33628,0.0,0.0,0.0,0.0
2049,gene:Minc3s03366g33629,0.0,5.0,0.0,0.0
2050,gene:Minc3s03366g33630,0.0,0.0,0.0,2.0
2051,gene:Minc3s03366g33631,0.0,0.0,0.0,0.0
2052,gene:Minc3s03366g33632,0.0,0.0,0.0,0.0
2053,gene:Minc3s03687g34527,0.0,0.0,0.0,0.0
2054,gene:Minc3s03687g34528,0.0,0.0,0.0,0.0
2055,gene:Minc3s09011g42837,0.0,0.0,0.0,1.0
2056,gene:Minc3s02975g32277,0.0,0.0,0.0,0.0
2057,gene:Minc3s02975g32278,0.0,0.0,0.0,0.0
2058,gene:Minc3s02975g32279,0.0,0.0,0.0,0.0
2059,gene:Minc3s02975g32280,0.0,0.0,0.0,0.0
2060,gene:Minc3s06805g40344,0.0,0.0,0.0,0.0
2061,gene:Minc3s04820g37065,0.0,0.0,0.0,0.0
2062,gene:Minc3s03112g32824,0.0,0.0,0.0,0.0
2063,gene:Minc3s03112g32825,0.0,0.0,0.0,1.0
2064,gene:Minc3s03112g32826,0.0,1.0,2.0,0.0
2065,gene:Minc3s03112g32827,0.0,0.0,1.0,3.0
2066,gene:Minc3s03112g32828,0.0,0.0,0.0,0.0
2067,gene:Minc3s04417g36245,0.0,0.0,0.0,1.0
2068,gene:Minc3s03299g33453,0.0,0.0,0.0,9.0
2069,gene:Minc3s03299g33454,0.0,0.0,0.0,0.0
2070,gene:Minc3s03299g33455,0.0,0.0,0.0,1.0
2071,gene:Minc3s03382g33678,0.0,0.0,0.0,0.0
2072,gene:Minc3s10056g43756,0.0,0.0,0.0,0.0
2073,gene:Minc3s10056g43757,0.0,0.0,0.0,0.0
2074,gene:Minc3s07897g41667,0.0,0.0,0.0,0.0
2075,gene:Minc3s05575g38465,0.0,0.0,0.0,0.0
2076,gene:Minc3s05575g38466,0.0,0.0,0.0,0.0
2077,gene:Minc3s10089g43793,0.0,3.0,0.0,0.0
2078,gene:Minc3s10089g43794,0.0,0.0,0.0,0.0
2079,gene:Minc3s05648g38588,0.0,0.0,0.0,0.0
2080,gene:Minc3s06282g39601,0.0,0.0,0.0,0.0
2081,gene:Minc3s06282g39602,0.0,0.0,0.0,0.0
2082,gene:Minc3s01024g19951,0.0,0.0,0.0,1.0
2083,gene:Minc3s01024g19952,0.0,0.0,2.0,4.0
2084,gene:Minc3s01024g19953,0.0,0.0,0.0,0.0
2085,gene:Minc3s01024g19954,0.0,1.0,0.0,1.0
2086,gene:Minc3s01024g19955,0.0,0.0,0.0,0.0
2087,gene:Minc3s01024g19956,0.0,0.0,0.0,0.0
2088,gene:Minc3s01024g19957,0.0,0.0,0.0,3.0
2089,gene:Minc3s02496g30323,0.0,0.0,0.0,0.0
2090,gene:Minc3s02496g30324,1.0,1.0,2.0,2.0
2091,gene:Minc3s02087g28189,0.0,4.0,0.0,0.0
2092,gene:Minc3s02087g28190,0.0,0.0,0.0,0.0
2093,gene:Minc3s02087g28191,0.0,0.0,0.0,1.0
2094,gene:Minc3s02087g28192,0.0,0.0,0.0,3.0
2095,gene:Minc3s02087g28193,0.0,0.0,0.0,0.0
2096,gene:Minc3s02087g28194,0.0,0.0,0.0,0.0
2097,gene:Minc3s02977g32283,0.0,0.0,0.0,0.0
2098,gene:Minc3s02977g32284,0.0,0.0,0.0,0.0
2099,gene:Minc3s02977g32285,0.0,0.0,0.0,0.0
2100,gene:Minc3s02977g32286,0.0,0.0,0.0,0.0
2101,gene:Minc3s02977g32287,0.0,0.0,0.0,1.0
2102,gene:Minc3s02977g32288,0.0,0.0,0.0,0.0
2103,gene:Minc3s02977g32289,0.0,0.0,0.0,0.0
2104,gene:Minc3s02977g32290,0.0,0.0,0.0,0.0
2105,gene:Minc3s01059g20302,0.0,0.0,0.0,0.0
2106,gene:Minc3s01059g20303,0.0,0.0,0.0,0.0
2107,gene:Minc3s01059g20304,0.0,0.0,0.0,0.0
2108,gene:Minc3s01059g20305,0.0,0.0,0.0,0.0
2109,gene:Minc3s01059g20306,0.0,0.0,0.0,5.0
2110,gene:Minc3s01059g20307,0.0,0.0,0.0,0.0
2111,gene:Minc3s01059g20308,0.0,3.0,1.0,8.0
2112,gene:Minc3s00167g06579,0.0,0.0,0.0,2.0
2113,gene:Minc3s00167g06580,0.0,0.0,0.0,3.0
2114,gene:Minc3s00167g06581,0.0,0.0,0.0,0.0
2115,gene:Minc3s00167g06582,0.0,4.0,0.0,0.0
2116,gene:Minc3s00167g06583,0.0,0.0,1.0,0.0
2117,gene:Minc3s00167g06584,0.0,0.0,0.0,0.0
2118,gene:Minc3s00167g06585,0.0,0.0,0.0,0.0
2119,gene:Minc3s00167g06586,0.0,0.0,0.0,1.0
2120,gene:Minc3s00167g06587,0.0,0.0,0.0,0.0
2121,gene:Minc3s00167g06588,0.0,0.0,0.0,0.0
2122,gene:Minc3s00167g06589,0.0,0.0,0.0,0.0
2123,gene:Minc3s00167g06590,0.0,0.0,0.0,0.0
2124,gene:Minc3s00167g06591,0.0,0.0,0.0,0.0
2125,gene:Minc3s00167g06592,0.0,0.0,0.0,0.0
2126,gene:Minc3s00167g06593,0.0,0.0,0.0,2.0
2127,gene:Minc3s00167g06594,0.0,0.0,0.0,1.0
2128,gene:Minc3s00167g06595,0.0,1.0,0.0,1.0
2129,gene:Minc3s00167g06596,0.0,0.0,0.0,0.0
2130,gene:Minc3s00167g06597,0.0,0.0,0.0,0.0
2131,gene:Minc3s00167g06598,0.0,0.0,0.0,0.0
2132,gene:Minc3s00167g06599,0.0,0.0,0.0,0.0
2133,gene:Minc3s00167g06600,0.0,0.0,0.0,0.0
2134,gene:Minc3s00167g06601,0.0,0.0,0.0,0.0
2135,gene:Minc3s00167g06602,0.0,0.0,0.0,0.0
2136,gene:Minc3s10431g44080,0.0,0.0,0.0,2.0
2137,gene:Minc3s00176g06794,0.0,0.0,0.0,0.0
2138,gene:Minc3s00176g06795,0.0,3.0,0.0,8.0
2139,gene:Minc3s00176g06796,0.0,0.0,0.0,1.0
2140,gene:Minc3s00176g06797,0.0,0.0,1.0,9.0
2141,gene:Minc3s00176g06798,0.0,0.0,0.0,0.0
2142,gene:Minc3s00176g06799,0.0,2.0,0.0,3.0
2143,gene:Minc3s00176g06800,1.0,0.0,2.0,11.0
2144,gene:Minc3s00176g06801,3.0,1.0,1.0,1.0
2145,gene:Minc3s00176g06802,0.0,0.0,0.0,0.0
2146,gene:Minc3s00176g06803,0.0,1.0,2.0,1.0
2147,gene:Minc3s00176g06804,1.0,1.0,2.0,16.0
2148,gene:Minc3s00176g06805,0.0,1.0,1.0,1.0
2149,gene:Minc3s00176g06806,0.0,1.0,1.0,7.0
2150,gene:Minc3s00176g06807,0.0,2.0,0.0,2.0
2151,gene:Minc3s00176g06808,0.0,0.0,1.0,2.0
2152,gene:Minc3s00176g06809,0.0,4.0,3.0,2.0
2153,gene:Minc3s00176g06810,0.0,0.0,0.0,0.0
2154,gene:Minc3s00176g06811,0.0,0.0,0.0,0.0
2155,gene:Minc3s00176g06812,0.0,0.0,0.0,0.0
2156,gene:Minc3s00176g06813,0.0,0.0,0.0,0.0
2157,gene:Minc3s00176g06814,0.0,0.0,0.0,0.0
2158,gene:Minc3s00176g06815,0.0,2.0,2.0,4.0
2159,gene:Minc3s00176g06816,0.0,0.0,0.0,3.0
2160,gene:Minc3s00176g06817,0.0,0.0,0.0,1.0
2161,gene:Minc3s00176g06818,0.0,0.0,0.0,0.0
2162,gene:Minc3s00176g06819,0.0,0.0,0.0,0.0
2163,gene:Minc3s00176g06820,0.0,0.0,0.0,0.0
2164,gene:Minc3s00176g06821,0.0,2.0,1.0,0.0
2165,gene:Minc3s00176g06822,0.0,0.0,2.0,1.0
2166,gene:Minc3s00176g06823,0.0,1.0,0.0,10.0
2167,gene:Minc3s00176g06824,0.0,0.0,0.0,1.0
2168,gene:Minc3s00176g06825,2.0,0.0,4.0,14.0
2169,gene:Minc3s00176g06826,0.0,0.0,0.0,0.0
2170,gene:Minc3s00176g06827,0.0,2.0,2.0,10.0
2171,gene:Minc3s00176g06828,0.0,0.0,1.0,0.0
2172,gene:Minc3s00176g06829,0.0,0.0,0.0,5.0
2173,gene:Minc3s00176g06830,0.0,0.0,0.0,1.0
2174,gene:Minc3s10230g43903,0.0,0.0,0.0,1.0
2175,gene:Minc3s08358g42178,0.0,0.0,0.0,0.0
2176,gene:Minc3s08805g42620,0.0,0.0,0.0,0.0
2177,gene:Minc3s08805g42621,0.0,0.0,0.0,0.0
2178,gene:Minc3s08805g42622,0.0,0.0,0.0,0.0
2179,gene:Minc3s03710g34581,0.0,0.0,0.0,0.0
2180,gene:Minc3s03710g34582,0.0,0.0,0.0,3.0
2181,gene:Minc3s03710g34583,0.0,0.0,0.0,2.0
2182,gene:Minc3s03018g32448,0.0,0.0,0.0,0.0
2183,gene:Minc3s03018g32449,0.0,0.0,0.0,0.0
2184,gene:Minc3s03018g32450,0.0,0.0,0.0,0.0
2185,gene:Minc3s03018g32451,0.0,0.0,0.0,0.0
2186,gene:Minc3s03018g32452,0.0,0.0,0.0,0.0
2187,gene:Minc3s03458g33900,0.0,1.0,0.0,5.0
2188,gene:Minc3s03458g33901,0.0,0.0,0.0,0.0
2189,gene:Minc3s03458g33902,0.0,0.0,0.0,0.0
2190,gene:Minc3s03458g33903,0.0,0.0,0.0,0.0
2191,gene:Minc3s03458g33904,0.0,0.0,0.0,0.0
2192,gene:Minc3s02636g30972,1.0,0.0,0.0,6.0
2193,gene:Minc3s02636g30973,0.0,3.0,3.0,1.0
2194,gene:Minc3s03283g33402,0.0,0.0,0.0,0.0
2195,gene:Minc3s03283g33403,0.0,0.0,0.0,0.0
2196,gene:Minc3s01525g24483,0.0,0.0,5.0,140.0
2197,gene:Minc3s01525g24484,0.0,0.0,0.0,0.0
2198,gene:Minc3s01525g24485,0.0,0.0,0.0,0.0
2199,gene:Minc3s01525g24486,0.0,0.0,0.0,0.0
2200,gene:Minc3s01525g24487,0.0,3.0,0.0,1.0
2201,gene:Minc3s01525g24488,5.0,0.0,4.0,94.0
2202,gene:Minc3s01525g24489,0.0,1.0,0.0,9.0
2203,gene:Minc3s01525g24490,0.0,1.0,0.0,3.0
2204,gene:Minc3s04924g37279,0.0,0.0,0.0,1.0
2205,gene:Minc3s04924g37280,0.0,0.0,0.0,0.0
2206,gene:Minc3s02872g31908,0.0,0.0,0.0,0.0
2207,gene:Minc3s02872g31909,0.0,1.0,1.0,6.0
2208,gene:Minc3s02872g31910,0.0,0.0,0.0,0.0
2209,gene:Minc3s02872g31911,0.0,0.0,0.0,0.0
2210,gene:Minc3s02872g31912,0.0,1.0,1.0,1.0
2211,gene:Minc3s03549g34167,0.0,0.0,0.0,0.0
2212,gene:Minc3s03549g34168,0.0,0.0,0.0,0.0
2213,gene:Minc3s09226g43029,0.0,0.0,0.0,0.0
2214,gene:Minc3s09226g43030,0.0,0.0,1.0,0.0
2215,gene:Minc3s09226g43031,0.0,0.0,0.0,0.0
2216,gene:Minc3s01629g25215,0.0,0.0,0.0,4.0
2217,gene:Minc3s01629g25216,0.0,0.0,0.0,3.0
2218,gene:Minc3s01629g25217,0.0,0.0,0.0,1.0
2219,gene:Minc3s01629g25218,0.0,0.0,0.0,3.0
2220,gene:Minc3s01629g25219,0.0,0.0,0.0,1.0
2221,gene:Minc3s01629g25220,0.0,0.0,0.0,0.0
2222,gene:Minc3s01629g25221,0.0,0.0,0.0,0.0
2223,gene:Minc3s01629g25222,0.0,0.0,0.0,0.0
2224,gene:Minc3s01629g25223,0.0,0.0,0.0,0.0
2225,gene:Minc3s01629g25224,0.0,6.0,1.0,5.0
2226,gene:Minc3s01629g25225,0.0,1.0,0.0,6.0
2227,gene:Minc3s01629g25226,0.0,0.0,0.0,0.0
2228,gene:Minc3s07500g41197,0.0,0.0,0.0,0.0
2229,gene:Minc3s07500g41198,0.0,0.0,0.0,0.0
2230,gene:Minc3s05621g38543,0.0,0.0,0.0,0.0
2231,gene:Minc3s05621g38544,0.0,0.0,0.0,0.0
2232,gene:Minc3s02414g29905,0.0,0.0,0.0,0.0
2233,gene:Minc3s02414g29906,0.0,0.0,0.0,0.0
2234,gene:Minc3s02414g29907,0.0,4.0,0.0,0.0
2235,gene:Minc3s02414g29908,0.0,1.0,1.0,2.0
2236,gene:Minc3s02414g29909,0.0,1.0,1.0,2.0
2237,gene:Minc3s02414g29910,0.0,2.0,1.0,4.0
2238,gene:Minc3s02414g29911,0.0,0.0,0.0,4.0
2239,gene:Minc3s02414g29912,0.0,0.0,0.0,6.0
2240,gene:Minc3s00465g12794,0.0,0.0,0.0,0.0
2241,gene:Minc3s00465g12795,0.0,0.0,0.0,32.0
2242,gene:Minc3s00465g12796,0.0,0.0,1.0,3.0
2243,gene:Minc3s00465g12797,0.0,0.0,0.0,5.0
2244,gene:Minc3s00465g12798,0.0,0.0,0.0,0.0
2245,gene:Minc3s00465g12799,0.0,0.0,0.0,0.0
2246,gene:Minc3s00465g12800,0.0,0.0,1.0,12.0
2247,gene:Minc3s00465g12801,1.0,0.0,1.0,0.0
2248,gene:Minc3s00465g12802,0.0,0.0,1.0,0.0
2249,gene:Minc3s00465g12803,0.0,0.0,0.0,0.0
2250,gene:Minc3s00465g12804,0.0,0.0,0.0,0.0
2251,gene:Minc3s00465g12805,0.0,2.0,13.0,38.0
2252,gene:Minc3s00465g12806,0.0,0.0,0.0,0.0
2253,gene:Minc3s00465g12807,0.0,0.0,0.0,0.0
2254,gene:Minc3s00465g12808,0.0,0.0,0.0,10.0
2255,gene:Minc3s00465g12809,0.0,0.0,0.0,3.0
2256,gene:Minc3s00465g12810,0.0,0.0,0.0,6.0
2257,gene:Minc3s00465g12811,0.0,1.0,0.0,0.0
2258,gene:Minc3s00465g12812,0.0,0.0,1.0,1.0
2259,gene:Minc3s00465g12813,0.0,0.0,0.0,0.0
2260,gene:Minc3s00465g12814,0.0,0.0,0.0,6.0
2261,gene:Minc3s00465g12815,0.0,1.0,0.0,0.0
2262,gene:Minc3s00465g12816,0.0,0.0,0.0,1.0
2263,gene:Minc3s10494g44129,0.0,1.0,0.0,0.0
2264,gene:Minc3s06006g39177,0.0,0.0,1.0,0.0
2265,gene:Minc3s10479g44119,0.0,0.0,0.0,0.0
2266,gene:Minc3s06967g40551,0.0,0.0,0.0,0.0
2267,gene:Minc3s06967g40552,0.0,0.0,0.0,0.0
2268,gene:Minc3s10659g44252,0.0,0.0,0.0,3.0
2269,gene:Minc3s08737g42544,0.0,0.0,0.0,0.0
2270,gene:Minc3s01378g23289,0.0,0.0,0.0,0.0
2271,gene:Minc3s01378g23288,1.0,0.0,0.0,1.0
2272,gene:Minc3s01378g23290,0.0,0.0,0.0,0.0
2273,gene:Minc3s01378g23291,0.0,0.0,0.0,0.0
2274,gene:Minc3s01378g23292,0.0,3.0,4.0,1.0
2275,gene:Minc3s01378g23293,0.0,3.0,0.0,3.0
2276,gene:Minc3s01378g23294,0.0,0.0,3.0,4.0
2277,gene:Minc3s01378g23295,0.0,0.0,0.0,0.0
2278,gene:Minc3s04766g36967,0.0,0.0,0.0,0.0
2279,gene:Minc3s04766g36968,0.0,0.0,0.0,0.0
2280,gene:Minc3s09012g42838,0.0,0.0,0.0,0.0
2281,gene:Minc3s09012g42839,0.0,0.0,0.0,0.0
2282,gene:Minc3s08584g42395,0.0,0.0,0.0,0.0
2283,gene:Minc3s08584g42396,0.0,0.0,0.0,0.0
2284,gene:Minc3s10521g44143,0.0,0.0,0.0,0.0
2285,gene:Minc3s07015g40625,0.0,1.0,0.0,0.0
2286,gene:Minc3s09960g43673,0.0,0.0,0.0,0.0
2287,gene:Minc3s00507g13470,0.0,1.0,0.0,1.0
2288,gene:Minc3s00507g13471,0.0,0.0,0.0,1.0
2289,gene:Minc3s00507g13472,0.0,0.0,0.0,0.0
2290,gene:Minc3s00507g13473,0.0,0.0,0.0,0.0
2291,gene:Minc3s00507g13474,0.0,0.0,0.0,0.0
2292,gene:Minc3s00507g13475,0.0,0.0,0.0,5.0
2293,gene:Minc3s00507g13476,0.0,0.0,0.0,0.0
2294,gene:Minc3s00507g13477,0.0,0.0,0.0,0.0
2295,gene:Minc3s00507g13478,1.0,0.0,0.0,5.0
2296,gene:Minc3s00507g13479,0.0,1.0,1.0,6.0
2297,gene:Minc3s00507g13480,0.0,0.0,0.0,2.0
2298,gene:Minc3s00507g13481,0.0,0.0,2.0,0.0
2299,gene:Minc3s00507g13482,0.0,0.0,1.0,8.0
2300,gene:Minc3s06614g40068,0.0,0.0,0.0,0.0
2301,gene:Minc3s06614g40069,0.0,0.0,0.0,0.0
2302,gene:Minc3s02032g27877,0.0,0.0,0.0,0.0
2303,gene:Minc3s02032g27878,0.0,0.0,0.0,0.0
2304,gene:Minc3s02032g27879,0.0,0.0,0.0,0.0
2305,gene:Minc3s09429g43193,0.0,0.0,0.0,0.0
2306,gene:Minc3s00065g03254,0.0,0.0,0.0,0.0
2307,gene:Minc3s00065g03255,0.0,0.0,0.0,0.0
2308,gene:Minc3s00065g03256,0.0,3.0,0.0,2.0
2309,gene:Minc3s00065g03257,0.0,0.0,0.0,2.0
2310,gene:Minc3s00065g03258,0.0,2.0,1.0,1.0
2311,gene:Minc3s00065g03259,0.0,0.0,1.0,0.0
2312,gene:Minc3s00065g03260,0.0,0.0,0.0,0.0
2313,gene:Minc3s00065g03261,0.0,0.0,0.0,2.0
2314,gene:Minc3s00065g03262,1.0,1.0,2.0,3.0
2315,gene:Minc3s00065g03263,0.0,2.0,0.0,2.0
2316,gene:Minc3s00065g03264,0.0,0.0,0.0,0.0
2317,gene:Minc3s00065g03265,0.0,0.0,0.0,0.0
2318,gene:Minc3s00065g03266,0.0,2.0,0.0,3.0
2319,gene:Minc3s00065g03267,0.0,0.0,0.0,0.0
2320,gene:Minc3s00065g03268,0.0,0.0,2.0,1.0
2321,gene:Minc3s00065g03269,0.0,0.0,0.0,0.0
2322,gene:Minc3s00065g03270,0.0,0.0,0.0,0.0
2323,gene:Minc3s00065g03271,0.0,1.0,0.0,0.0
2324,gene:Minc3s00065g03272,2.0,0.0,3.0,3.0
2325,gene:Minc3s00065g03273,1.0,0.0,2.0,16.0
2326,gene:Minc3s00065g03274,0.0,2.0,0.0,9.0
